Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
62768-101811,OF,Sam,Sam Hilliard,Hilliard,7.013636502352628,44,4500,SD@COL,COL,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-52161,3B,Rio,Rio Ruiz,Ruiz,5,37,4000,SD@COL,COL,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-135307,C,Webster,Webster Rivas,Rivas,5.580952235630581,21,4000,SD@COL,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-13262,2B,Jurickson,Jurickson Profar,Profar,6.559596206202651,99,4000,SD@COL,SD,COL,IL,Undisclosed,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-118227,OF,Jorge,Jorge Ona,Ona,9.319999694824219,5,4000,SD@COL,SD,COL,IL,Elbow,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-150096,2B,Ivan,Ivan Castillo,Castillo,3.1666666666666665,3,4000,SD@COL,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-102550,C,Luis,Luis Campusano,Campusano,2.227272727272727,11,4000,SD@COL,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-53593,OF,Patrick,Patrick Kivlehan,Kivlehan,5.720000076293945,5,4000,SD@COL,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-79776,C,Dom,Dom Nunez,Nunez,7.04920644608755,63,4000,SD@COL,COL,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-13799,1B,Matt,Matt Adams,Adams,2.2545453851873223,22,4000,SD@COL,COL,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-13422,OF,Jake,Jake Marisnick,Marisnick,5.003999837239584,75,4000,SD@COL,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-146160,2B,Ha-Seong,Ha-Seong Kim,Kim,5.449450482378949,91,4000,SD@COL,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-84405,OF,John,John Andreoli,Andreoli,2.1999999455043246,7,4000,SD@COL,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-114357,1B,Brian,Brian O'Grady,O'Grady,4.261290519468246,31,4000,SD@COL,SD,COL,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-70518,OF,Taylor,Taylor Motter,Motter,1.5,6,4000,SD@COL,COL,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-135288,SS,Alan,Alan Trejo,Trejo,3.3423077509953427,26,4000,SD@COL,COL,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-13501,OF,Chris,Chris Owings,Owings,7.633333478655134,21,4000,SD@COL,COL,SD,IL,Thumb,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62768-85246,1B,Joshua,Joshua Fuentes,Fuentes,5.844444444444444,90,4000,SD@COL,COL,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
