Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
62500-38324,C,Jorge,Jorge Alfaro,Alfaro,5.647692401592548,65,6000,MIA@SD,MIA,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-12931,OF,Wil,Wil Myers,Myers,8.122549019607844,102,5500,MIA@SD,SD,MIA,,,,,6,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-38599,OF,Lewis,Lewis Brinson,Brinson,5.966666666666667,45,5500,MIA@SD,MIA,SD,,,,,4,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-81046,1B,Garrett,Garrett Cooper,Cooper,8.725352112676056,71,5500,MIA@SD,MIA,SD,IL,Elbow,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-79248,OF,Magneuris,Magneuris Sierra,Sierra,2.988888888888889,90,5000,MIA@SD,MIA,SD,,,,,8,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-109803,C,Austin,Austin Nola,Nola,7.489655067180765,29,5000,MIA@SD,SD,MIA,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-79178,2B,Isan,Isan Diaz,Diaz,5.3624997820172995,56,4500,MIA@SD,MIA,SD,,,,,3,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-80848,C,Victor,Victor Caratini,Caratini,6.095402158539871,87,4500,MIA@SD,SD,MIA,,,,,8,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-157797,OF,Bryan,Bryan De La Cruz,De La Cruz,4.320000076293946,10,4500,MIA@SD,MIA,SD,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-17025,2B,Joe,Joe Panik,Panik,4.647142682756696,70,4000,MIA@SD,MIA,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-38087,3B,Deven,Deven Marrero,Marrero,12.366666158040365,3,4000,MIA@SD,MIA,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-135307,C,Webster,Webster Rivas,Rivas,5.580952235630581,21,4000,MIA@SD,SD,MIA,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-13262,2B,Jurickson,Jurickson Profar,Profar,6.559596206202651,99,4000,MIA@SD,SD,MIA,IL,Undisclosed,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-17105,C,Sandy,Sandy Leon,Leon,4.09499994913737,60,4000,MIA@SD,MIA,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-118227,OF,Jorge,Jorge Ona,Ona,9.319999694824219,5,4000,MIA@SD,SD,MIA,IL,Elbow,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-150096,2B,Ivan,Ivan Castillo,Castillo,3.1666666666666665,3,4000,MIA@SD,SD,MIA,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-82644,OF,Jesus,Jesus Sanchez,Sanchez,7.682608562967052,23,4000,MIA@SD,MIA,SD,IL,Undisclosed,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-102358,SS,Jose,Jose Devers,Devers,4.328571501232329,21,4000,MIA@SD,MIA,SD,IL,Shoulder,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-102550,C,Luis,Luis Campusano,Campusano,2.227272727272727,11,4000,MIA@SD,SD,MIA,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-53593,OF,Patrick,Patrick Kivlehan,Kivlehan,5.720000076293945,5,4000,MIA@SD,SD,MIA,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-101276,2B,Jon,Jon Berti,Berti,6.476470588235294,85,4000,MIA@SD,MIA,SD,IL,Concussion,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-82601,OF,Brian,Brian Miller,Miller,1.5,2,4000,MIA@SD,MIA,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-60649,C,Alex,Alex Jackson,Jackson,5.147058823529412,17,4000,MIA@SD,MIA,SD,,,,,6,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-13422,OF,Jake,Jake Marisnick,Marisnick,5.361428397042411,70,4000,MIA@SD,SD,MIA,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-82606,OF,Monte,Monte Harrison,Harrison,1,9,4000,MIA@SD,MIA,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-82609,1B,Lewin,Lewin Diaz,Diaz,5.233333333333333,15,4000,MIA@SD,MIA,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-146160,2B,Ha-Seong,Ha-Seong Kim,Kim,5.72823522231158,85,4000,MIA@SD,SD,MIA,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-84405,OF,John,John Andreoli,Andreoli,2.1999999455043246,7,4000,MIA@SD,SD,MIA,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-114357,1B,Brian,Brian O'Grady,O'Grady,4.762963189019097,27,4000,MIA@SD,SD,MIA,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62500-151924,SS,Luis,Luis Marte,Marte,3.0999999046325684,4,4000,MIA@SD,MIA,SD,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
