Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
62135-66766,P,Adrian,Adrian Houser,Houser,22.75,20,6600,MIL@PIT,MIL,PIT,,,,,0,P
62135-5416,P,Brett,Brett Anderson,Anderson,16.8,15,6600,MIL@PIT,MIL,PIT,,,,,0,P
62135-13727,P,Josh,Josh Lindblom,Lindblom,5.875,8,6600,MIL@PIT,MIL,PIT,,,,,0,P
62135-52174,P,Steven,Steven Matz,Matz,26.11111111111111,18,6500,TOR@BOS,TOR,BOS,,,,,,P
62135-13444,P,Mike,Mike Fiers,Fiers,11.5,2,6400,OAK@LAA,OAK,LAA,IL,Elbow,,,,P
62135-60632,P,Kyle,Kyle Freeland,Freeland,20.454545454545453,11,6400,COL@SD,COL,SD,,,,Yes,,P
62135-12934,P,Tyler,Tyler Chatwood,Chatwood,4.5,30,6400,TOR@BOS,TOR,BOS,IL,Neck,,,,P
62135-102447,P,Dean,Dean Kremer,Kremer,14.333333333333334,12,6300,BAL@DET,BAL,DET,,,,,0,P
62135-79123,P,Tyler,Tyler Alexander,Alexander,7.103448275862069,29,6300,BAL@DET,DET,BAL,,,,,0,P
62135-82540,P,Tanner,Tanner Houck,Houck,23,6,6300,TOR@BOS,BOS,TOR,,,,,0,P
62135-66765,P,Jorge,Jorge Lopez,Lopez,18.285714285714285,21,6200,BAL@DET,BAL,DET,,,,,0,P
62135-79155,P,Jaime,Jaime Barria,Barria,12.333333333333334,3,6200,OAK@LAA,LAA,OAK,,,,,,P
62135-79201,P,Anthony,Anthony Kay,Kay,14.636363636363637,11,6200,TOR@BOS,TOR,BOS,,,,,,P
62135-71188,P,Steven,Steven Brault,Brault,18.90909090909091,11,6200,MIL@PIT,PIT,MIL,IL,Lat,,,0,P
62135-21099,P,Jose,Jose Quintana,Quintana,12.764705882352942,17,6200,OAK@LAA,LAA,OAK,,,,,,P
62135-5764,P,Derek,Derek Holland,Holland,4.55,20,6200,BAL@DET,DET,BAL,,,,,0,P
62135-79209,P,A.J.,A.J. Puk,Puk,22,1,6100,OAK@LAA,OAK,LAA,,,,,,P
62135-15221,P,Tommy,Tommy Milone,Milone,11.5,6,6100,TOR@BOS,TOR,BOS,IL,Shoulder,,,,P
62135-11328,P,Martin,Martin Perez,Perez,22.5,20,6000,TOR@BOS,BOS,TOR,,,,,0,P
62135-16957,P,Dylan,Dylan Bundy,Bundy,14.947368421052632,19,6000,OAK@LAA,LAA,OAK,,,,Yes,,P
62135-72265,P,Matt,Matt Strahm,Strahm,4.684210526315789,19,6000,COL@SD,SD,COL,IL,Knee,,,,P
62135-118392,P,Rony,Rony Garcia,Garcia,7,2,6000,BAL@DET,DET,BAL,IL,Knee,,,0,P
62135-82657,P,Wil,Wil Crowe,Crowe,16.875,16,6000,MIL@PIT,PIT,MIL,,,,,0,P
62135-82656,P,Nate,Nate Pearson,Pearson,-2,1,6000,TOR@BOS,TOR,BOS,IL,Groin,,,,P
62135-102395,P,Ryan,Ryan Weathers,Weathers,15.421052631578947,19,6000,COL@SD,SD,COL,,,,,,P
62135-79180,P,Cody,Cody Ponce,Ponce,12.5,4,5900,MIL@PIT,PIT,MIL,,,,,0,P
62135-79227,P,Adrian,Adrian Morejon,Morejon,8.5,2,5900,COL@SD,SD,COL,IL,Elbow,,,,P
62135-13019,P,Garrett,Garrett Richards,Richards,21.1,20,5900,TOR@BOS,BOS,TOR,,,,,0,P
62135-135236,P,Max,Max Kranick,Kranick,14.25,4,5800,MIL@PIT,PIT,MIL,,,,,0,P
62135-79133,P,Matt,Matt Manning,Manning,14.285714285714286,7,5800,BAL@DET,DET,BAL,,,,,0,P
62135-53599,P,Chi Chi,Chi Chi Gonzalez,Gonzalez,14.631578947368421,19,5800,COL@SD,COL,SD,IL,Undisclosed,,,,P
62135-79217,P,Mitch,Mitch Keller,Keller,16.833333333333332,12,5800,MIL@PIT,PIT,MIL,,,,,0,P
62135-5599,P,Trevor,Trevor Cahill,Cahill,15.11111111111111,9,5800,MIL@PIT,PIT,MIL,IL,Foot,,,0,P
62135-68469,P,Adam,Adam Plutko,Plutko,5.5588235294117645,34,5800,BAL@DET,BAL,DET,,,,,0,P
62135-68520,P,Michael,Michael Fulmer,Fulmer,8.538461538461538,26,5800,BAL@DET,DET,BAL,,,,,0,P
62135-13438,P,Drew,Drew Pomeranz,Pomeranz,5.7272727272727275,22,5700,COL@SD,SD,COL,,,,,,P
62135-53608,P,Jose,Jose Urena,Urena,15.235294117647058,17,5700,BAL@DET,DET,BAL,IL,Groin,,,0,P
62135-21919,P,Matt,Matt Andriese,Andriese,6.269230769230769,26,5700,TOR@BOS,BOS,TOR,IL,Hamstring,,,0,P
62135-82653,P,Ryan,Ryan Borucki,Borucki,5.647058823529412,17,5700,TOR@BOS,TOR,BOS,,,,,,P
62135-68517,P,Antonio,Antonio Senzatela,Senzatela,22,17,5700,COL@SD,COL,SD,IL,Undisclosed,,,,P
62135-79085,P,Keegan,Keegan Akin,Akin,11.615384615384615,13,5600,BAL@DET,BAL,DET,IL,Undisclosed,,,0,P
62135-79117,P,Peter,Peter Lambert,Lambert,,,5600,COL@SD,COL,SD,IL,Elbow,,,,P
62135-101855,P,Trent,Trent Thornton,Thornton,6.785714285714286,28,5600,TOR@BOS,TOR,BOS,,,,,,P
62135-145922,P,Tyler,Tyler Wells,Wells,8.655172413793103,29,5600,BAL@DET,BAL,DET,IL,Wrist,,,0,P
62135-73301,P,Brent,Brent Suter,Suter,7.410256410256411,39,5600,MIL@PIT,MIL,PIT,,,,,0,P
62135-156272,P,Reiss,Reiss Knehr,Knehr,14,1,5600,COL@SD,SD,COL,,,,,,P
62135-73363,P,Felix,Felix Pena,Pena,-5,2,5600,OAK@LAA,LAA,OAK,,,,,,P
62135-17074,P,Matt,Matt Harvey,Harvey,15.6,20,5600,BAL@DET,BAL,DET,,,,,0,P
62135-52195,P,Daniel,Daniel Norris,Norris,4.315789473684211,38,5600,BAL@DET,DET,BAL,,,,,0,P
62135-82935,P,Trevor,Trevor Richards,Richards,9.296296296296296,27,5600,TOR@BOS,TOR,BOS,,,,,,P
62135-13312,P,Ryan,Ryan Brasier,Brasier,5.52,25,5500,TOR@BOS,BOS,TOR,IL,Concussion,,,0,P
62135-81925,P,Richard,Richard Rodriguez,Rodriguez,5.45945945945946,37,5500,MIL@PIT,PIT,MIL,,,,,0,P
62135-79895,P,Miguel,Miguel Diaz,Diaz,9.941176470588236,17,5500,COL@SD,SD,COL,,,,,,P
62135-155687,P,Andrew,Andrew Wantz,Wantz,8.5,4,5500,OAK@LAA,LAA,OAK,,,,,,P
62135-82986,P,Colten,Colten Brewer,Brewer,-6,1,5500,TOR@BOS,BOS,TOR,,,,,0,P
62135-102449,P,Zac,Zac Lowther,Lowther,5.6,5,5500,BAL@DET,BAL,DET,IL,Shoulder,,,0,P
62135-82998,P,Lou,Lou Trivino,Trivino,5.711111111111111,45,5500,OAK@LAA,OAK,LAA,,,,,,P
62135-79937,P,Cesar,Cesar Valdez,Valdez,5.387096774193548,31,5500,BAL@DET,BAL,DET,,,,,0,P
62135-154688,P,Jake,Jake Cousins,Cousins,8.833333333333334,12,5500,MIL@PIT,MIL,PIT,,,,,0,P
62135-102469,P,Ben,Ben Bowden,Bowden,4.115384615384615,26,5500,COL@SD,COL,SD,,,,,,P
62135-38981,P,Brandon,Brandon Workman,Workman,4.178571428571429,28,5500,TOR@BOS,BOS,TOR,,,,,0,P
62135-135237,P,Nick,Nick Mears,Mears,7,3,5500,MIL@PIT,PIT,MIL,,,,,0,P
62135-102476,P,Bernardo,Bernardo Flores Jr.,Flores Jr.,-3,1,5500,COL@SD,COL,SD,,,,,,P
62135-135247,P,Jeremy,Jeremy Beasley,Beasley,5.375,8,5500,TOR@BOS,TOR,BOS,,,,,,P
62135-102481,P,Bryan,Bryan Garcia,Garcia,3.375,32,5500,BAL@DET,DET,BAL,,,,,0,P
62135-79960,P,Paul,Paul Fry,Fry,6.589743589743589,39,5500,BAL@DET,BAL,DET,,,,,0,P
62135-6234,P,Jordan,Jordan Zimmermann,Zimmermann,1,2,5500,MIL@PIT,MIL,PIT,,,,,0,P
62135-154712,P,Mickey,Mickey Jannis,Jannis,-8,1,5500,BAL@DET,BAL,DET,,,,,0,P
62135-154713,P,Miguel,Miguel Sanchez,Sanchez,5.416666666666667,12,5500,MIL@PIT,MIL,PIT,,,,,0,P
62135-73828,P,Dan,Dan Altavilla,Altavilla,3.5,2,5500,COL@SD,SD,COL,IL,Elbow,,,,P
62135-116839,P,David,David Bednar,Bednar,5.590909090909091,44,5500,MIL@PIT,PIT,MIL,,,,,0,P
62135-72809,P,Austin,Austin Brice,Brice,3.6153846153846154,13,5500,TOR@BOS,BOS,TOR,,,,,0,P
62135-116847,P,Cole,Cole Sulser,Sulser,6.861111111111111,36,5500,BAL@DET,BAL,DET,,,,,0,P
62135-38001,P,Matt,Matt Barnes,Barnes,7.534883720930233,43,5500,TOR@BOS,BOS,TOR,,,,,0,P
62135-85107,P,James,James Norwood,Norwood,5.25,4,5500,COL@SD,SD,COL,,,,,,P
62135-102515,P,Aaron,Aaron Ashby,Ashby,-10,1,5500,MIL@PIT,MIL,PIT,,,,,0,P
62135-40052,P,Ian,Ian Krol,Krol,4,5,5500,BAL@DET,DET,BAL,,,,,0,P
62135-81044,P,Austin,Austin Adams,Adams,5.608695652173913,46,5500,COL@SD,SD,COL,,,,,,P
62135-80033,P,Emilio,Emilio Pagan,Pagan,5.4772727272727275,44,5500,COL@SD,SD,COL,,,,,,P
62135-39081,P,Chasen,Chasen Shreve,Shreve,4.161290322580645,31,5500,MIL@PIT,PIT,MIL,,,,,0,P
62135-145591,P,Eduard,Eduard Bazardo,Bazardo,9,2,5500,TOR@BOS,BOS,TOR,IL,Lat,,,0,P
62135-13495,P,Rafael,Rafael Dolis,Dolis,4.25,32,5500,TOR@BOS,TOR,BOS,,,,,,P
62135-71875,P,Mike,Mike Mayers,Mayers,5.659574468085107,47,5500,OAK@LAA,LAA,OAK,,,,,,P
62135-135361,P,Nabil,Nabil Crismatt,Crismatt,9.038461538461538,26,5500,COL@SD,SD,COL,,,,,,P
62135-83145,P,Jose,Jose Castillo,Castillo,,,5500,COL@SD,SD,COL,IL,Elbow,,,,P
62135-38091,P,Kyle,Kyle Lobstein,Lobstein,-0.6666666666666666,3,5500,MIL@PIT,MIL,PIT,,,,,0,P
62135-38097,P,Aaron,Aaron Northcraft,Northcraft,7.8,5,5500,COL@SD,SD,COL,,,,,,P
62135-83154,P,Miguel,Miguel del Pozo,del Pozo,-1,1,5500,BAL@DET,DET,BAL,,,,,0,P
62135-145626,P,Alec,Alec Bettinger,Bettinger,0,4,5500,MIL@PIT,MIL,PIT,,,,,0,P
62135-83160,P,Jose,Jose Mujica,Mujica,-1,2,5500,COL@SD,COL,SD,,,,,,P
62135-145627,P,Lucas,Lucas Gilbreath,Gilbreath,3.217391304347826,23,5500,COL@SD,COL,SD,,,,,,P
62135-38106,P,Kirby,Kirby Yates,Yates,3.1666666666666665,6,5500,TOR@BOS,TOR,BOS,IL,Elbow,,,,P
62135-145629,P,Mason,Mason Thompson,Thompson,3,4,5500,COL@SD,SD,COL,,,,,,P
62135-72929,P,Jandel,Jandel Gustave,Gustave,7.2,5,5500,MIL@PIT,MIL,PIT,,,,,0,P
62135-152806,P,Jason,Jason Foley,Foley,3.75,4,5500,BAL@DET,DET,BAL,,,,,0,P
62135-79084,P,Tanner,Tanner Scott,Scott,6.130434782608695,46,5500,BAL@DET,BAL,DET,,,,,0,P
62135-79088,P,Travis,Travis Lakins Sr.,Lakins Sr.,4.5,24,5500,BAL@DET,BAL,DET,IL,Elbow,,,0,P
62135-83184,P,Julian,Julian Merryweather,Merryweather,8.5,4,5500,TOR@BOS,TOR,BOS,IL,Oblique,,,,P
62135-5370,P,Daniel,Daniel Bard,Bard,6.425,40,5500,COL@SD,COL,SD,,,,,,P
62135-83194,P,Sam,Sam Howard,Howard,4.394736842105263,38,5500,MIL@PIT,PIT,MIL,IL,Oblique,,,0,P
62135-85255,P,Shaun,Shaun Anderson,Anderson,5.75,8,5500,BAL@DET,BAL,DET,,,,,0,P
62135-79124,P,Joe,Joe Jimenez,Jimenez,4.6875,32,5500,BAL@DET,DET,BAL,,,,,0,P
62135-85271,P,Alexander,Alexander Wells,Wells,15.333333333333334,3,5500,BAL@DET,BAL,DET,,,,Yes,,P
62135-79169,P,Jordan,Jordan Sheffield,Sheffield,4.473684210526316,19,5500,COL@SD,COL,SD,IL,Lat,,,,P
62135-38216,P,Jose,Jose Cisnero,Cisnero,5.319148936170213,47,5500,BAL@DET,DET,BAL,,,,,0,P
62135-79194,P,Domingo,Domingo Acevedo,Acevedo,3,3,5500,OAK@LAA,OAK,LAA,,,,,,P
62135-38251,P,Hunter,Hunter Strickland,Strickland,4.888888888888889,36,5500,MIL@PIT,MIL,PIT,,,,,0,P
62135-118122,P,Angel,Angel Perdomo,Perdomo,5.875,16,5500,MIL@PIT,MIL,PIT,,,,,0,P
62135-153961,P,Tayler,Tayler Saucedo,Saucedo,5,14,5500,TOR@BOS,TOR,BOS,,,,,,P
62135-57717,P,Buck,Buck Farmer,Farmer,3.806451612903226,31,5500,BAL@DET,DET,BAL,,,,,0,P
62135-12675,P,Steve,Steve Cishek,Cishek,4.03921568627451,51,5500,OAK@LAA,LAA,OAK,,,,,,P
62135-13709,P,Deolis,Deolis Guerra,Guerra,5.766666666666667,30,5500,OAK@LAA,OAK,LAA,,,,,,P
62135-38285,P,Zac,Zac Rosscup,Rosscup,4,3,5500,COL@SD,COL,SD,,,,,,P
62135-155028,P,Konner,Konner Wade,Wade,,,5500,BAL@DET,BAL,DET,,,,,0,P
62135-62871,P,Junior,Junior Guerra,Guerra,6.5,26,5500,OAK@LAA,LAA,OAK,,,,,,P
62135-38303,P,Andrew,Andrew Chafin,Chafin,4.704545454545454,44,5500,OAK@LAA,OAK,LAA,,,,,,P
62135-61858,P,Raisel,Raisel Iglesias,Iglesias,8.046511627906977,43,5500,OAK@LAA,LAA,OAK,,,,,,P
62135-57770,P,Alex,Alex Claudio,Claudio,3.268292682926829,41,5500,OAK@LAA,LAA,OAK,,,,,,P
62135-101802,P,Patrick,Patrick Weigel,Weigel,11,3,5500,MIL@PIT,MIL,PIT,,,,,0,P
62135-118191,P,Antonio,Antonio Santos,Santos,8.2,5,5500,COL@SD,COL,SD,,,,,,P
62135-101809,P,Josh,Josh Taylor,Taylor,4.725,40,5500,TOR@BOS,BOS,TOR,,,,,0,P
62135-38322,P,Ben,Ben Rowen,Rowen,4.625,8,5500,OAK@LAA,LAA,OAK,,,,,,P
62135-101812,P,Justin,Justin Lawrence,Lawrence,3.7222222222222223,18,5500,COL@SD,COL,SD,,,,,,P
62135-118205,P,Anthony,Anthony Castro,Castro,5.2272727272727275,22,5500,TOR@BOS,TOR,BOS,IL,Elbow,,,,P
62135-101825,P,Jose,Jose Quijada,Quijada,12.5,2,5500,OAK@LAA,LAA,OAK,,,,,,P
62135-118209,P,Miguel,Miguel Yajure,Yajure,20,2,5500,MIL@PIT,PIT,MIL,IL,Forearm,,,0,P
62135-101824,P,Kyle,Kyle Keller,Keller,5,12,5500,MIL@PIT,PIT,MIL,,,,,0,P
62135-118226,P,Blake,Blake Cederlind,Cederlind,3.6,5,5500,MIL@PIT,PIT,MIL,IL,Elbow,,,0,P
62135-135645,P,Isaac,Isaac Mattson,Mattson,3,2,5500,BAL@DET,BAL,DET,,,,,0,P
62135-101856,P,Patrick,Patrick Murphy,Murphy,3.857142857142857,7,5500,TOR@BOS,TOR,BOS,,,,,,P
62135-116194,P,Eric,Eric Yardley,Yardley,1.7058823529411764,17,5500,MIL@PIT,MIL,PIT,,,,,0,P
62135-145918,P,Will,Will Vest,Vest,3.6363636363636362,33,5500,BAL@DET,DET,BAL,,,,,0,P
62135-85517,P,Trey,Trey Wingenter,Wingenter,,,5500,COL@SD,SD,COL,IL,Elbow,,,,P
62135-101904,P,Jordan,Jordan Romano,Romano,6.444444444444445,36,5500,TOR@BOS,TOR,BOS,,,,,,P
62135-101909,P,Travis,Travis Bergen,Bergen,5.6,10,5500,TOR@BOS,TOR,BOS,,,,,,P
62135-101913,P,Brandon,Brandon Brennan,Brennan,12,1,5500,TOR@BOS,BOS,TOR,,,,,0,P
62135-139851,P,Justin,Justin Topa,Topa,8.833333333333334,6,5500,MIL@PIT,MIL,PIT,IL,Elbow,,,0,P
62135-150106,P,Nick,Nick Allgeyer,Allgeyer,3,1,5500,TOR@BOS,TOR,BOS,,,,,,P
62135-80478,P,Reymin,Reymin Guduan,Guduan,2.5454545454545454,11,5500,OAK@LAA,OAK,LAA,,,,,,P
62135-21096,P,Erasmo,Erasmo Ramirez,Ramirez,5.375,8,5500,BAL@DET,DET,BAL,,,,,0,P
62135-82538,P,Darwinzon,Darwinzon Hernandez,Hernandez,5.175,40,5500,TOR@BOS,BOS,TOR,,,,,0,P
62135-5743,P,Yusmeiro,Yusmeiro Petit,Petit,4.38,50,5500,OAK@LAA,OAK,LAA,,,,,,P
62135-82547,P,Thomas,Thomas Hatch,Hatch,14,1,5500,TOR@BOS,TOR,BOS,,,,,,P
62135-82548,P,Alex,Alex Lange,Lange,3.9473684210526314,19,5500,BAL@DET,DET,BAL,,,,,0,P
62135-70271,P,Carlos,Carlos Estevez,Estevez,4.324324324324325,37,5500,COL@SD,COL,SD,,,,,,P
62135-82565,P,Ryan,Ryan Castellani,Castellani,10,1,5500,COL@SD,COL,SD,,,,,,P
62135-82564,P,Yency,Yency Almonte,Almonte,2.032258064516129,31,5500,COL@SD,COL,SD,IL,Undisclosed,,,,P
62135-17037,P,Trevor,Trevor Rosenthal,Rosenthal,7.6521739130434785,23,5500,OAK@LAA,OAK,LAA,IL,Hip,,,,P
62135-82572,P,Gregory,Gregory Soto,Soto,6.113636363636363,44,5500,BAL@DET,DET,BAL,,,,,0,P
62135-12943,P,Shelby,Shelby Miller,Miller,-4,3,5500,MIL@PIT,PIT,MIL,,,,,0,P
62135-82591,P,Chris,Chris Rodriguez,Rodriguez,8.23076923076923,13,5500,OAK@LAA,LAA,OAK,,,,,,P
62135-111268,P,Daniel,Daniel Camarena,Camarena,5.666666666666667,3,5500,COL@SD,SD,COL,,,,,,P
62135-84651,P,Austin,Austin Davis,Davis,4.222222222222222,9,5500,MIL@PIT,PIT,MIL,,,,,0,P
62135-72377,P,James,James Hoyt,Hoyt,5.166666666666667,6,5500,OAK@LAA,LAA,OAK,,,,,,P
62135-114360,P,Devin,Devin Williams,Williams,7,37,5500,MIL@PIT,MIL,PIT,,,,,0,P
62135-53953,P,Keone,Keone Kela,Kela,5.416666666666667,12,5500,COL@SD,SD,COL,IL,Elbow,,,,P
62135-17094,P,Jake,Jake Diekman,Diekman,5.833333333333333,42,5500,OAK@LAA,OAK,LAA,,,,,,P
62135-82633,P,Michel,Michel Baez,Baez,7.666666666666667,3,5500,COL@SD,SD,COL,IL,Elbow,,,,P
62135-81615,P,Tim,Tim Mayza,Mayza,3.8536585365853657,41,5500,TOR@BOS,TOR,BOS,,,,,,P
62135-13010,P,David,David Phelps,Phelps,6.636363636363637,11,5500,TOR@BOS,TOR,BOS,IL,Lat,,,,P
62135-81620,P,Aaron,Aaron Slegers,Slegers,3.2962962962962963,27,5500,OAK@LAA,LAA,OAK,,,,,,P
62135-14047,P,Brad,Brad Boxberger,Boxberger,5.7727272727272725,44,5500,MIL@PIT,MIL,PIT,,,,,0,P
62135-147169,P,Hirokazu,Hirokazu Sawamura,Sawamura,6.131578947368421,38,5500,TOR@BOS,BOS,TOR,IL,Triceps,,,0,P
62135-53990,P,Shawn,Shawn Armstrong,Armstrong,3.45,20,5500,BAL@DET,BAL,DET,,,,,0,P
62135-81640,P,Yacksel,Yacksel Rios,Rios,5.5,18,5500,TOR@BOS,BOS,TOR,,,,,0,P
62135-157433,P,Kirby,Kirby Snead,Snead,2,1,5500,TOR@BOS,TOR,BOS,,,,,,P
62135-5885,P,Jhoulys,Jhoulys Chacin,Chacin,6.761904761904762,21,5500,COL@SD,COL,SD,,,,,,P
62135-53045,P,Scott,Scott Oberg,Oberg,,,5500,COL@SD,COL,SD,IL,Elbow,,,,P
62135-70482,P,J.B.,J.B. Wendelken,Wendelken,4.875,24,5500,OAK@LAA,OAK,LAA,,,,,,P
62135-104293,P,Nick,Nick Ramirez,Ramirez,5.384615384615385,13,5500,COL@SD,SD,COL,,,,,,P
62135-68474,P,Josh,Josh Hader,Hader,7.794871794871795,39,5500,MIL@PIT,MIL,PIT,,,,,0,P
62135-108421,P,Phillips,Phillips Valdez,Valdez,7.045454545454546,22,5500,TOR@BOS,BOS,TOR,,,,,0,P
62135-13192,P,Tony,Tony Watson,Watson,3.9166666666666665,36,5500,OAK@LAA,LAA,OAK,,,,,,P
62135-68507,P,Duane,Duane Underwood Jr.,Underwood Jr.,7.15625,32,5500,MIL@PIT,PIT,MIL,,,,,0,P
62135-80801,P,Hoby,Hoby Milner,Milner,5.636363636363637,11,5500,MIL@PIT,MIL,PIT,,,,,0,P
62135-68515,P,Sam,Sam Moll,Moll,4.666666666666667,3,5500,OAK@LAA,OAK,LAA,,,,,,P
62135-39843,P,Burch,Burch Smith,Smith,4.666666666666667,21,5500,OAK@LAA,OAK,LAA,,,,,,P
62135-6054,P,Mark,Mark Melancon,Melancon,5.113636363636363,44,5500,COL@SD,SD,COL,,,,,,P
62135-102311,P,Luis,Luis Oviedo,Oviedo,5,13,5500,MIL@PIT,PIT,MIL,,,,,0,P
62135-52143,P,Hunter,Hunter Harvey,Harvey,3.5555555555555554,9,5500,BAL@DET,BAL,DET,IL,Lat,,,0,P
62135-52146,P,CJ,CJ Edwards,Edwards,2,7,5500,TOR@BOS,TOR,BOS,IL,Oblique,,,,P
62135-52148,P,Pierce,Pierce Johnson,Johnson,5.578947368421052,38,5500,COL@SD,SD,COL,,,,,,P
62135-52152,P,Robert,Robert Stephenson,Stephenson,4.296296296296297,27,5500,COL@SD,COL,SD,IL,Back,,,,P
62135-68541,P,Taylor,Taylor Williams,Williams,6.2,5,5500,COL@SD,SD,COL,IL,Knee,,,,P
62135-102345,P,Jose,Jose Soriano,Soriano,,,5500,MIL@PIT,PIT,MIL,IL,Elbow,,,0,P
