Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
62174-70453,SS,Andy,Andy Burns,Burns,3.3777777353922525,9,2000,LAD@ARI,LAD,ARI,,,,,,SS/UTIL
62174-110911,OF,Robel,Robel Garcia,Garcia,3.424390095036204,41,2000,HOU@SF,HOU,SF,,,,,,OF/UTIL
62174-79181,SS/OF,Mauricio,Mauricio Dubon,Dubon,5.206060698538115,66,2000,HOU@SF,SF,HOU,,,,,,SS/OF/UTIL
62174-104273,C,Anthony,Anthony Bemboom,Bemboom,4.300000190734863,8,2000,OAK@LAA,LAA,OAK,,,,,,C/1B/UTIL
62174-53593,OF,Patrick,Patrick Kivlehan,Kivlehan,5.720000076293945,5,2000,COL@SD,SD,COL,,,,,,OF/UTIL
62174-38249,OF,Steven,Steven Souza Jr.,Souza Jr.,3.8000001173753004,13,2000,LAD@ARI,LAD,ARI,,,,,,OF/UTIL
62174-68478,2B/OF,Chad,Chad Pinder,Pinder,5.8847828740658965,46,2000,OAK@LAA,OAK,LAA,IL,Hamstring,,,,2B/OF/UTIL
62174-79240,C,Aramis,Aramis Garcia,Garcia,4.565625190734863,32,2000,OAK@LAA,OAK,LAA,,,,,,C/1B/UTIL
62174-102295,OF,Stuart,Stuart Fairchild,Fairchild,1.2399999618530273,10,2000,LAD@ARI,ARI,LAD,,,,,,OF/UTIL
62174-38297,C,Austin,Austin Barnes,Barnes,6.4018865621314855,53,2000,LAD@ARI,LAD,ARI,,,,,,C/1B/UTIL
62174-118181,1B/3B,Taylor,Taylor Jones,Jones,3.871428716750372,21,2000,HOU@SF,HOU,SF,,,,,,C/1B/3B/UTIL
62174-101796,OF,Braden,Braden Bishop,Bishop,0.7749999761581421,8,2000,HOU@SF,SF,HOU,,,,,,OF/UTIL
