Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
62999-52164,SS,Adalberto,Adalberto Mondesi,Mondesi,14.969999694824219,10,4000,KC@CHC,KC,CHC,IL,Oblique,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-135242,C,P.J.,P.J. Higgins,Higgins,1.355555534362793,9,4000,KC@CHC,CHC,KC,IL,Forearm,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-6025,C,Jose,Jose Lobaton,Lobaton,1.5333333015441895,6,4000,KC@CHC,CHC,KC,IL,Shoulder,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-13009,C,Austin,Austin Romine,Romine,1.9727273420854048,11,4000,KC@CHC,CHC,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-102485,OF,Kyle,Kyle Isbel,Isbel,5.958333333333333,12,4000,KC@CHC,KC,CHC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-135195,C,Sebastian,Sebastian Rivero,Rivero,3.9000000953674316,8,4000,KC@CHC,KC,CHC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-102301,2B,Nico,Nico Hoerner,Hoerner,8.092307848808092,39,4000,KC@CHC,CHC,KC,IL,Oblique,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-79260,SS,Lucius,Lucius Fox,Fox,,,4000,KC@CHC,KC,CHC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-12767,2B,Andrew,Andrew Romine,Romine,5,15,4000,KC@CHC,CHC,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-12577,OF,Jarrod,Jarrod Dyson,Dyson,3.3972223069932728,72,4000,KC@CHC,KC,CHC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-81570,C,Cam,Cam Gallagher,Gallagher,3.3199999128069195,35,4000,KC@CHC,KC,CHC,,,,,8,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-83174,SS,Sergio,Sergio Alcantara,Alcantara,4.8000002260561345,54,4000,KC@CHC,CHC,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-102381,OF,Greg,Greg Deichmann,Deichmann,2.5833333333333335,6,4000,KC@CHC,CHC,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-135277,OF,Johneshwy,Johneshwy Fargas,Fargas,5.226315950092516,19,4000,KC@CHC,CHC,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-12593,2B,Eric,Eric Sogard,Sogard,3.8102565667568107,78,4000,KC@CHC,CHC,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-155312,C,Taylor,Taylor Gushue,Gushue,0,2,4000,KC@CHC,CHC,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-102322,2B,Nick,Nick Madrigal,Madrigal,8.75,54,4000,KC@CHC,CHC,KC,IL,Hamstring,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-84471,OF,Nick,Nick Martini,Martini,1.5749999682108562,12,4000,KC@CHC,CHC,KC,,,,,0,MVP - 2X Points/STAR - 1.5X Points/UTIL
62999-12988,C,Robinson,Robinson Chirinos,Chirinos,6.072414003569504,29,4000,KC@CHC,CHC,KC,,,,,7,MVP - 2X Points/STAR - 1.5X Points/UTIL
